Date,ID,Customer_Name,Product_ID,Product,Sales
9/10/19,C053,David Nguyen,281914369-5,Web Hosting,631
10/10/19,C085,Ralph Kelley,271951398-9,Power BI Consulting,779
5/18/19,C140,Billy Evans,788959641-3,Networking,997
12/16/19,C032,Joshua Ryan,788959641-3,Networking,261
3/28/19,C233,Justin Butler,949632246-8,Azure Consulting,938
10/10/19,C119,Thomas Duncan,542176934-8,Financial Reporting,986
9/23/19,C223,Scott Mills,542176934-8,Financial Reporting,180
2/11/19,C079,Michael Lewis,733547075-7,Web Design,599
5/28/19,C054,Joseph Walker,782417101-9,AWS Consulting,618
8/19/19,C039,Anthony Berry,733547075-7,Web Design,106
5/1/19,C015,Jason Duncan,847676762-5,Linux Consulting,745
1/5/19,C017,James Castillo,094714157-X,Consulting,475
10/28/19,C007,Anthony Simpson,542176934-8,Financial Reporting,449
4/6/19,C164,Stephen Andrews,542176934-8,Financial Reporting,522
1/6/19,C015,Jason Duncan,094714157-X,Consulting,993
6/27/19,C003,Mark Montgomery,271951398-9,Power BI Consulting,384
1/26/19,C154,George Adams,733547075-7,Web Design,965
10/5/19,C257,Charles Montgomery,733547075-7,Web Design,449
1/20/19,C036,Todd Roberts,788959641-3,Networking,953
1/10/19,C158,Daniel Barnes,094714157-X,Consulting,552
9/25/19,C153,Mark Lee,788959641-3,Networking,572
3/4/19,C247,Ronald Bradley,542176934-8,Financial Reporting,564
11/14/19,C175,Wayne Rodriguez,847676762-5,Linux Consulting,122
9/4/19,C008,Ernest Rivera,941254104-X,Element Training,824
9/29/19,C128,Richard Cunningham,949632246-8,Azure Consulting,772
7/6/19,C234,Louis Harris,949632246-8,Azure Consulting,101
12/27/19,C015,Jason Duncan,542176934-8,Financial Reporting,370
3/4/19,C098,Louis White,941254104-X,Element Training,809
12/17/19,C037,Paul Holmes,094714157-X,Consulting,844
1/7/19,C034,Joshua Little,847676762-5,Linux Consulting,54
3/30/19,C255,Gregory Porter,782417101-9,AWS Consulting,247
4/30/19,C257,Charles Montgomery,847676762-5,Linux Consulting,254
12/28/19,C150,Gregory Ramirez,949632246-8,Azure Consulting,622
9/8/19,C105,Clarence Cunningham,782417101-9,AWS Consulting,740
3/22/19,C198,Victor Dean,949632246-8,Azure Consulting,336
9/9/19,C025,Keith Griffin,281914369-5,Web Hosting,660
4/8/19,C016,Phillip Peters,542176934-8,Financial Reporting,569
1/8/19,C167,Daniel Nguyen,542176934-8,Financial Reporting,586
12/23/19,C042,Nicholas Cunningham,949632246-8,Azure Consulting,998
5/30/19,C207,Carl Anderson,281914369-5,Web Hosting,270
5/22/19,C133,Jose Riley,949632246-8,Azure Consulting,136
1/18/19,C261,Raymond Allen,281914369-5,Web Hosting,74
12/22/19,C077,Edward Mason,271951398-9,Power BI Consulting,366
5/28/19,C014,Raymond Alexander,847676762-5,Linux Consulting,88
9/5/19,C252,Roger Tucker,949632246-8,Azure Consulting,293
8/7/19,C026,Jerry Green,949632246-8,Azure Consulting,32
4/21/19,C213,Martin Berry,094714157-X,Consulting,428
9/24/19,C061,Carlos Martinez,782417101-9,AWS Consulting,342
1/12/19,C127,Thomas Holmes,949632246-8,Azure Consulting,419
10/22/19,C155,Gregory Welch,094714157-X,Consulting,182
2/12/19,C100,Steve Wells,542176934-8,Financial Reporting,606
3/24/19,C166,Shawn Snyder,782417101-9,AWS Consulting,131
12/26/19,C058,David Ford,782417101-9,AWS Consulting,334
11/19/19,C227,Ralph Banks,094714157-X,Consulting,874
5/7/19,C101,Charles Hughes,281914369-5,Web Hosting,406
5/31/19,C109,Craig Reyes,847676762-5,Linux Consulting,259
1/14/19,C188,Nicholas Morrison,782417101-9,AWS Consulting,630
2/16/19,C022,Joe Hanson,542176934-8,Financial Reporting,152
8/26/19,C228,Raymond Fields,949632246-8,Azure Consulting,355
8/18/19,C202,Joe Carroll,271951398-9,Power BI Consulting,433
3/30/19,C130,Keith Murphy,788959641-3,Networking,287
3/14/19,C124,Thomas Gonzales,788959641-3,Networking,890
8/15/19,C196,Jeremy Porter,281914369-5,Web Hosting,239
6/2/19,C068,Todd Davis,782417101-9,AWS Consulting,623
1/11/19,C240,Carlos Hunt,788959641-3,Networking,435
8/18/19,C211,Christopher Kim,094714157-X,Consulting,498
3/25/19,C065,Adam Myers,271951398-9,Power BI Consulting,525
3/5/19,C130,Keith Murphy,949632246-8,Azure Consulting,714
4/12/19,C053,David Nguyen,542176934-8,Financial Reporting,501
7/31/19,C047,Roy Rice,847676762-5,Linux Consulting,510
7/14/19,C168,Benjamin Carpenter,733547075-7,Web Design,111
1/12/19,C004,Dennis Morris,782417101-9,AWS Consulting,396
8/26/19,C215,Joseph Lopez,941254104-X,Element Training,495
11/17/19,C011,Bruce Porter,788959641-3,Networking,707
8/20/19,C040,Frank Brown,281914369-5,Web Hosting,202
1/1/19,C111,Howard Morgan,949632246-8,Azure Consulting,283
3/5/19,C005,Gregory Simmons,271951398-9,Power BI Consulting,600
4/5/19,C116,Brandon Martin,949632246-8,Azure Consulting,363
11/16/19,C054,Joseph Walker,733547075-7,Web Design,587
5/14/19,C203,Gregory Boyd,941254104-X,Element Training,334
1/23/19,C180,Juan Scott,941254104-X,Element Training,997
11/25/19,C143,Justin Rodriguez,941254104-X,Element Training,710
4/18/19,C224,Andrew Butler,782417101-9,AWS Consulting,83
4/28/19,C060,Thomas Sims,281914369-5,Web Hosting,484
10/16/19,C105,Clarence Cunningham,847676762-5,Linux Consulting,964
3/5/19,C108,Gerald Henry,281914369-5,Web Hosting,786
5/3/19,C125,Jonathan Lynch,782417101-9,AWS Consulting,164
11/12/19,C246,Fred Evans,271951398-9,Power BI Consulting,532
6/9/19,C205,Daniel Carroll,733547075-7,Web Design,180
9/3/19,C263,Jesse Alvarez,542176934-8,Financial Reporting,393
10/13/19,C199,Eugene Cunningham,542176934-8,Financial Reporting,1000
12/6/19,C046,Douglas Tucker,542176934-8,Financial Reporting,286
3/31/19,C014,Raymond Alexander,949632246-8,Azure Consulting,270
6/21/19,C118,Sean Olson,788959641-3,Networking,355
12/27/19,C228,Raymond Fields,782417101-9,AWS Consulting,665
10/18/19,C196,Jeremy Porter,941254104-X,Element Training,919
6/19/19,C233,Justin Butler,094714157-X,Consulting,714
8/18/19,C148,Jerry Andrews,542176934-8,Financial Reporting,86
4/22/19,C243,Earl Franklin,733547075-7,Web Design,493
9/13/19,C160,Albert Robinson,094714157-X,Consulting,699
6/3/19,C121,Willie Day,782417101-9,AWS Consulting,887
12/26/19,C162,John Robertson,847676762-5,Linux Consulting,296
10/21/19,C182,Harold Matthews,542176934-8,Financial Reporting,861
10/4/19,C203,Gregory Boyd,782417101-9,AWS Consulting,763
11/7/19,C211,Christopher Kim,782417101-9,AWS Consulting,378
2/23/19,C088,Peter Gilbert,271951398-9,Power BI Consulting,72
3/20/19,C143,Justin Rodriguez,094714157-X,Consulting,161
1/30/19,C116,Brandon Martin,949632246-8,Azure Consulting,354
6/22/19,C096,George Stanley,542176934-8,Financial Reporting,541
10/9/19,C048,Patrick Graham,847676762-5,Linux Consulting,74
2/20/19,C172,Joshua Romero,281914369-5,Web Hosting,889
3/6/19,C107,Steven Young,542176934-8,Financial Reporting,145
10/26/19,C223,Scott Mills,847676762-5,Linux Consulting,401
1/25/19,C229,Brandon Wright,542176934-8,Financial Reporting,100
7/2/19,C119,Thomas Duncan,847676762-5,Linux Consulting,272
8/6/19,C177,Todd Watson,949632246-8,Azure Consulting,904
4/24/19,C073,Bruce Hamilton,542176934-8,Financial Reporting,654
7/30/19,C031,George Lewis,782417101-9,AWS Consulting,822
3/30/19,C090,Brian Warren,733547075-7,Web Design,778
10/23/19,C098,Louis White,094714157-X,Consulting,449
8/8/19,C091,Matthew Fernandez,949632246-8,Azure Consulting,66
3/6/19,C177,Todd Watson,949632246-8,Azure Consulting,853
4/16/19,C165,Benjamin Carter,094714157-X,Consulting,250
5/11/19,C231,Gary Baker,941254104-X,Element Training,644
2/15/19,C256,Aaron Moreno,788959641-3,Networking,944
5/10/19,C155,Gregory Welch,281914369-5,Web Hosting,933
10/2/19,C195,Ernest Knight,941254104-X,Element Training,941
3/28/19,C058,David Ford,281914369-5,Web Hosting,927
12/14/19,C039,Anthony Berry,271951398-9,Power BI Consulting,140
9/20/19,C187,Christopher Wright,782417101-9,AWS Consulting,513
5/12/19,C180,Juan Scott,788959641-3,Networking,146
7/19/19,C187,Christopher Wright,281914369-5,Web Hosting,889
11/9/19,C262,Victor Lawson,733547075-7,Web Design,899
10/7/19,C125,Jonathan Lynch,094714157-X,Consulting,467
3/13/19,C191,Nicholas Ward,094714157-X,Consulting,702
5/15/19,C220,Carl Collins,733547075-7,Web Design,175
8/23/19,C030,Shawn Cook,094714157-X,Consulting,427
11/22/19,C236,Michael Ward,733547075-7,Web Design,163
8/16/19,C098,Louis White,094714157-X,Consulting,151
12/4/19,C105,Clarence Cunningham,094714157-X,Consulting,578
9/21/19,C039,Anthony Berry,949632246-8,Azure Consulting,270
9/1/19,C225,Eric Moore,847676762-5,Linux Consulting,668
7/2/19,C147,Louis Torres,281914369-5,Web Hosting,749
12/12/19,C242,Philip Crawford,941254104-X,Element Training,541
12/14/19,C164,Stephen Andrews,847676762-5,Linux Consulting,256
5/5/19,C157,Aaron Johnson,271951398-9,Power BI Consulting,347
8/19/19,C026,Jerry Green,782417101-9,AWS Consulting,102
5/2/19,C067,Gerald Alvarez,782417101-9,AWS Consulting,688
9/14/19,C002,Victor Ramos,094714157-X,Consulting,537
8/15/19,C134,Roy Murphy,949632246-8,Azure Consulting,523
6/22/19,C104,Raymond Burke,271951398-9,Power BI Consulting,683
1/12/19,C134,Roy Murphy,094714157-X,Consulting,774
3/9/19,C017,James Castillo,847676762-5,Linux Consulting,931
9/2/19,C035,Carl Nguyen,941254104-X,Element Training,582
1/29/19,C103,Samuel Stewart,542176934-8,Financial Reporting,957
3/10/19,C043,Anthony Torres,847676762-5,Linux Consulting,803
1/14/19,C108,Gerald Henry,542176934-8,Financial Reporting,501
5/24/19,C112,Jason Gray,733547075-7,Web Design,201
4/25/19,C205,Daniel Carroll,782417101-9,AWS Consulting,486
7/11/19,C123,Jeremy Peterson,782417101-9,AWS Consulting,432
2/24/19,C093,Gerald Rogers,941254104-X,Element Training,339
12/7/19,C074,Eugene Sims,949632246-8,Azure Consulting,831
4/20/19,C115,Brian Taylor,094714157-X,Consulting,375
12/28/19,C023,Dennis Ruiz,949632246-8,Azure Consulting,581
9/28/19,C253,Clarence Austin,941254104-X,Element Training,692
6/15/19,C076,Eric Armstrong,542176934-8,Financial Reporting,563
2/12/19,C039,Anthony Berry,542176934-8,Financial Reporting,34
8/25/19,C260,Edward Walker,782417101-9,AWS Consulting,379
9/6/19,C107,Steven Young,094714157-X,Consulting,307
2/21/19,C201,Steve Sanchez,733547075-7,Web Design,29
10/8/19,C144,Louis Johnston,281914369-5,Web Hosting,80
10/24/19,C151,Antonio Morris,782417101-9,AWS Consulting,250
2/1/19,C139,Russell Bailey,788959641-3,Networking,920
6/24/19,C261,Raymond Allen,788959641-3,Networking,703
5/14/19,C086,Joshua Williams,542176934-8,Financial Reporting,568
6/14/19,C024,Adam Hernandez,788959641-3,Networking,328
2/16/19,C176,Donald Collins,542176934-8,Financial Reporting,224
10/2/19,C200,Jack Phillips,094714157-X,Consulting,499
8/8/19,C181,Howard Lynch,788959641-3,Networking,461
10/23/19,C065,Adam Myers,782417101-9,AWS Consulting,112
2/12/19,C197,Peter Castillo,271951398-9,Power BI Consulting,768
11/2/19,C033,Jonathan Hawkins,949632246-8,Azure Consulting,408
6/8/19,C009,Victor Martinez,949632246-8,Azure Consulting,278
4/25/19,C032,Joshua Ryan,271951398-9,Power BI Consulting,313
11/5/19,C157,Aaron Johnson,788959641-3,Networking,476
3/9/19,C108,Gerald Henry,542176934-8,Financial Reporting,592
1/21/19,C251,Christopher Ramos,281914369-5,Web Hosting,85
9/16/19,C079,Michael Lewis,733547075-7,Web Design,56
2/21/19,C137,Charles Bell,542176934-8,Financial Reporting,76
2/10/19,C129,Roy Shaw,271951398-9,Power BI Consulting,644
1/31/19,C100,Steve Wells,788959641-3,Networking,679
6/11/19,C069,Nicholas Stanley,847676762-5,Linux Consulting,201
9/18/19,C041,Shawn Wallace,788959641-3,Networking,973
4/21/19,C078,Eugene Brooks,281914369-5,Web Hosting,89
1/10/19,C023,Dennis Ruiz,847676762-5,Linux Consulting,105
4/27/19,C005,Gregory Simmons,271951398-9,Power BI Consulting,50
3/24/19,C136,Jeremy Allen,542176934-8,Financial Reporting,417
8/1/19,C155,Gregory Welch,733547075-7,Web Design,123
12/21/19,C095,Frank Mason,271951398-9,Power BI Consulting,237
5/18/19,C003,Mark Montgomery,281914369-5,Web Hosting,181
8/17/19,C089,Patrick Rivera,281914369-5,Web Hosting,659
12/5/19,C253,Clarence Austin,847676762-5,Linux Consulting,682
7/21/19,C255,Gregory Porter,949632246-8,Azure Consulting,837
1/12/19,C066,Matthew Lewis,788959641-3,Networking,625
9/19/19,C174,Peter Wells,847676762-5,Linux Consulting,684
9/26/19,C031,George Lewis,949632246-8,Azure Consulting,701
2/22/19,C096,George Stanley,094714157-X,Consulting,744
6/23/19,C185,Eric Bowman,788959641-3,Networking,271
12/29/19,C170,Jason Diaz,847676762-5,Linux Consulting,949
5/2/19,C103,Samuel Stewart,788959641-3,Networking,586
4/25/19,C033,Jonathan Hawkins,949632246-8,Azure Consulting,277
4/23/19,C246,Fred Evans,094714157-X,Consulting,431
9/18/19,C173,Adam Wheeler,847676762-5,Linux Consulting,518
10/4/19,C129,Roy Shaw,788959641-3,Networking,1000
7/14/19,C177,Todd Watson,949632246-8,Azure Consulting,942
6/8/19,C263,Jesse Alvarez,733547075-7,Web Design,813
3/28/19,C156,Joshua Anderson,847676762-5,Linux Consulting,325
10/1/19,C141,Henry Reyes,281914369-5,Web Hosting,914
2/15/19,C057,Joe Rose,847676762-5,Linux Consulting,485
3/12/19,C153,Mark Lee,733547075-7,Web Design,642
8/3/19,C122,Benjamin Morgan,788959641-3,Networking,802
1/15/19,C083,Raymond Barnes,281914369-5,Web Hosting,819
6/20/19,C252,Roger Tucker,094714157-X,Consulting,937
10/8/19,C102,Philip Bailey,788959641-3,Networking,1000
4/19/19,C057,Joe Rose,281914369-5,Web Hosting,723
11/8/19,C210,Samuel Palmer,941254104-X,Element Training,279
6/13/19,C143,Justin Rodriguez,941254104-X,Element Training,227
10/23/19,C206,Eric Shaw,847676762-5,Linux Consulting,553
6/22/19,C214,Wayne Gordon,847676762-5,Linux Consulting,230
9/5/19,C238,Terry Payne,782417101-9,AWS Consulting,650
3/2/19,C204,Fred Bryant,847676762-5,Linux Consulting,727
5/2/19,C181,Howard Lynch,271951398-9,Power BI Consulting,345
2/18/19,C149,Todd Price,281914369-5,Web Hosting,167
4/13/19,C137,Charles Bell,094714157-X,Consulting,190
11/20/19,C145,Randy Simpson,782417101-9,AWS Consulting,367
11/9/19,C186,Henry Stanley,281914369-5,Web Hosting,1000
10/9/19,C185,Eric Bowman,094714157-X,Consulting,695
12/20/19,C203,Gregory Boyd,281914369-5,Web Hosting,203
3/28/19,C021,Paul Larson,847676762-5,Linux Consulting,694
10/19/19,C142,Phillip Harvey,949632246-8,Azure Consulting,156
3/18/19,C054,Joseph Walker,733547075-7,Web Design,132
2/12/19,C136,Jeremy Allen,788959641-3,Networking,641
9/3/19,C086,Joshua Williams,281914369-5,Web Hosting,437
2/10/19,C157,Aaron Johnson,788959641-3,Networking,941
8/26/19,C233,Justin Butler,941254104-X,Element Training,921
11/30/19,C037,Paul Holmes,094714157-X,Consulting,857
3/5/19,C188,Nicholas Morrison,094714157-X,Consulting,131
3/5/19,C242,Philip Crawford,281914369-5,Web Hosting,98
1/7/19,C188,Nicholas Morrison,941254104-X,Element Training,143
5/26/19,C143,Justin Rodriguez,542176934-8,Financial Reporting,597
3/13/19,C024,Adam Hernandez,782417101-9,AWS Consulting,104
12/6/19,C075,Paul Chapman,788959641-3,Networking,875
7/16/19,C103,Samuel Stewart,733547075-7,Web Design,872
9/18/19,C113,Adam Riley,941254104-X,Element Training,267
11/15/19,C240,Carlos Hunt,782417101-9,AWS Consulting,678
4/15/19,C165,Benjamin Carter,733547075-7,Web Design,653
7/24/19,C050,Shawn Torres,941254104-X,Element Training,235
8/16/19,C213,Martin Berry,949632246-8,Azure Consulting,451
6/22/19,C187,Christopher Wright,949632246-8,Azure Consulting,648
9/30/19,C175,Wayne Rodriguez,281914369-5,Web Hosting,403
8/21/19,C004,Dennis Morris,941254104-X,Element Training,281
4/12/19,C202,Joe Carroll,782417101-9,AWS Consulting,703
2/9/19,C209,Juan Ramirez,949632246-8,Azure Consulting,922
4/20/19,C209,Juan Ramirez,941254104-X,Element Training,659
11/8/19,C196,Jeremy Porter,271951398-9,Power BI Consulting,456
3/27/19,C126,Nicholas Williamson,542176934-8,Financial Reporting,546
9/2/19,C051,Carlos Miller,949632246-8,Azure Consulting,542
7/29/19,C059,Douglas Diaz,094714157-X,Consulting,670
5/29/19,C212,Wayne Gardner,782417101-9,AWS Consulting,126
9/18/19,C127,Thomas Holmes,733547075-7,Web Design,709
1/20/19,C231,Gary Baker,847676762-5,Linux Consulting,816
3/16/19,C099,Jack Stevens,733547075-7,Web Design,748
6/7/19,C001,Jesse Evans,094714157-X,Consulting,378
2/17/19,C046,Douglas Tucker,094714157-X,Consulting,693
8/3/19,C050,Shawn Torres,782417101-9,AWS Consulting,850
7/2/19,C137,Charles Bell,788959641-3,Networking,936
1/30/19,C156,Joshua Anderson,847676762-5,Linux Consulting,169
11/2/19,C159,Steven Howard,782417101-9,AWS Consulting,500
10/7/19,C148,Jerry Andrews,941254104-X,Element Training,205
4/25/19,C174,Peter Wells,782417101-9,AWS Consulting,896
11/5/19,C162,John Robertson,542176934-8,Financial Reporting,572
3/1/19,C121,Willie Day,271951398-9,Power BI Consulting,653
3/5/19,C126,Nicholas Williamson,847676762-5,Linux Consulting,812
3/13/19,C181,Howard Lynch,847676762-5,Linux Consulting,50
2/24/19,C122,Benjamin Morgan,733547075-7,Web Design,438
8/30/19,C096,George Stanley,542176934-8,Financial Reporting,491
9/14/19,C172,Joshua Romero,788959641-3,Networking,300
10/11/19,C200,Jack Phillips,941254104-X,Element Training,906
2/27/19,C193,Victor Gutierrez,949632246-8,Azure Consulting,151
8/22/19,C096,George Stanley,094714157-X,Consulting,635
1/3/19,C131,Bruce Harris,782417101-9,AWS Consulting,295
5/29/19,C249,Daniel Dixon,733547075-7,Web Design,858
11/15/19,C071,James Foster,281914369-5,Web Hosting,726
11/28/19,C187,Christopher Wright,782417101-9,AWS Consulting,804
3/15/19,C217,Jimmy Harper,782417101-9,AWS Consulting,239
1/23/19,C031,George Lewis,542176934-8,Financial Reporting,906
6/14/19,C140,Billy Evans,542176934-8,Financial Reporting,205
10/25/19,C228,Raymond Fields,949632246-8,Azure Consulting,800
10/25/19,C212,Wayne Gardner,281914369-5,Web Hosting,288
6/17/19,C022,Joe Hanson,941254104-X,Element Training,890
10/12/19,C035,Carl Nguyen,542176934-8,Financial Reporting,110
7/1/19,C205,Daniel Carroll,788959641-3,Networking,780
12/30/19,C043,Anthony Torres,949632246-8,Azure Consulting,528
6/22/19,C263,Jesse Alvarez,542176934-8,Financial Reporting,854
4/26/19,C185,Eric Bowman,847676762-5,Linux Consulting,370
5/28/19,C103,Samuel Stewart,733547075-7,Web Design,773
12/19/19,C164,Stephen Andrews,788959641-3,Networking,444
10/3/19,C257,Charles Montgomery,281914369-5,Web Hosting,694
2/28/19,C247,Ronald Bradley,094714157-X,Consulting,378
1/22/19,C108,Gerald Henry,949632246-8,Azure Consulting,452
9/18/19,C166,Shawn Snyder,094714157-X,Consulting,583
8/22/19,C002,Victor Ramos,782417101-9,AWS Consulting,49
5/17/19,C250,Arthur Webb,271951398-9,Power BI Consulting,294
1/27/19,C085,Ralph Kelley,782417101-9,AWS Consulting,132
12/18/19,C077,Edward Mason,733547075-7,Web Design,554
4/11/19,C020,Steve Diaz,271951398-9,Power BI Consulting,404
7/28/19,C220,Carl Collins,281914369-5,Web Hosting,634
6/1/19,C172,Joshua Romero,733547075-7,Web Design,49
5/13/19,C154,George Adams,788959641-3,Networking,202
1/7/19,C149,Todd Price,782417101-9,AWS Consulting,565
9/29/19,C131,Bruce Harris,941254104-X,Element Training,134
12/7/19,C131,Bruce Harris,782417101-9,AWS Consulting,864
12/15/19,C212,Wayne Gardner,733547075-7,Web Design,57
1/29/19,C238,Terry Payne,733547075-7,Web Design,232
5/4/19,C195,Ernest Knight,271951398-9,Power BI Consulting,737
2/7/19,C070,Larry Ross,788959641-3,Networking,491
11/8/19,C072,Henry Elliott,281914369-5,Web Hosting,59
5/25/19,C114,Juan Perez,733547075-7,Web Design,873
7/29/19,C153,Mark Lee,271951398-9,Power BI Consulting,61
